# Created by Octave 3.8.1, Tue Mar 07 17:05:35 2017 CET <moi@Nemesis>
# name: relation
# type: complex matrix
# rows: 301
# columns: 7
 (681.3333333333333,0) (0.01758393976604067,0.0002383566428655816) (0.01844523312677889,0.000230529399492468) (0.01844523312677878,0.0002305293994924687) (0.01844523312677884,0.0002305293994924687) (0.01844523312677897,0.0002305293994924661) (0.01844523312677884,0.000230529399492468)
 (682.6666666666666,0) (0.01754655319523209,0.0002379136867047695) (0.01840920728082833,0.0002300791467590821) (0.01840920728082834,0.0002300791467590815) (0.01840920728082821,0.0002300791467590843) (0.01840920728082831,0.0002300791467590831) (0.01840920728082826,0.0002300791467590814)
 (684,0) (0.01750930810539347,0.0002374724614705581) (0.01837332188651865,0.0002296306493969796) (0.01837332188651847,0.0002296306493969812) (0.01837332188651863,0.0002296306493969805) (0.01837332188651872,0.000229630649396978) (0.01837332188651862,0.0002296306493969783)
 (685.3333333333333,0) (0.01791090637929556,0.0005534773280328256) (0.01833757612409356,0.0002291838971607987) (0.01833757612409337,0.0002291838971608) (0.0183375761240933,0.0002291838971608013) (0.01833757612409351,0.0002291838971607994) (0.0183375761240935,0.0002291838971607986)
 (686.6666666666666,0) (0.01790908040862102,0.0005269087053522232) (0.01830196918016314,0.0002287388798847592) (0.01830196918016323,0.000228738879884757) (0.01830196918016313,0.0002287388798847602) (0.01830196918016311,0.0002287388798847589) (0.01830196918016322,0.0002287388798847584)
 (688,0) (0.01790955902479089,0.0004987512791477366) (0.01826650024764358,0.0002282955874818788) (0.01826650024764353,0.0002282955874818796) (0.01826650024764354,0.0002282955874818808) (0.01826650024764364,0.0002282955874818793) (0.01826650024764345,0.0002282955874818806)
 (689.3333333333333,0) (0.01790063538405303,0.0004780081881093538) (0.01823116852569447,0.0002278540099432311) (0.01823116852569457,0.0002278540099432306) (0.0182311685256944,0.000227854009943231) (0.01823116852569445,0.0002278540099432304) (0.01823116852569431,0.0002278540099432323)
 (690.6666666666666,0) (0.01790221260289465,0.0004493747705966326) (0.01819597321966045,0.000227414137337161) (0.01819597321966024,0.0002274141373371654) (0.01819597321966025,0.0002274141373371646) (0.01819597321966042,0.0002274141373371613) (0.01819597321966027,0.0002274141373371643)
 (692,0) (0.01789369132414852,0.0004286478914527823) (0.01816091354100957,0.0002269759598085772) (0.01816091354100972,0.0002269759598085761) (0.01816091354100971,0.0002269759598085757) (0.01816091354100964,0.0002269759598085759) (0.01816091354100978,0.0002269759598085741)
 (693.3333333333333,0) (0.01788121608882484,0.0004110860274014362) (0.01812598870727702,0.0002265394675781746) (0.01812598870727694,0.0002265394675781752) (0.01812598870727697,0.0002265394675781752) (0.01812598870727694,0.0002265394675781741) (0.01812598870727694,0.000226539467578174)
 (694.6666666666666,0) (0.01786264496784118,0.0003983000686772876) (0.01809119794200394,0.0002261046509417473) (0.01809119794200398,0.0002261046509417477) (0.01809119794200387,0.0002261046509417478) (0.01809119794200388,0.0002261046509417494) (0.01809119794200385,0.0002261046509417474)
 (696,0) (0.01783886243226578,0.0003895963980257955) (0.0180565404746819,0.0002256715002694468) (0.01805654047468219,0.000225671500269444) (0.01805654047468208,0.0002256715002694458) (0.01805654047468219,0.0002256715002694446) (0.0180565404746821,0.0002256715002694455)
 (697.3333333333333,0) (0.01781736336223648,0.0003792679813023279) (0.01802201554069604,0.0002252400060050684) (0.01802201554069621,0.0002252400060050664) (0.01802201554069612,0.0002252400060050685) (0.01802201554069612,0.0002252400060050664) (0.01802201554069595,0.0002252400060050683)
 (698.6666666666666,0) (0.01779303908606844,0.0003711960006438823) (0.01798762238126713,0.0002248101586653646) (0.0179876223812673,0.0002248101586653638) (0.01798762238126716,0.0002248101586653642) (0.01798762238126732,0.0002248101586653641) (0.01798762238126737,0.0002248101586653619)
 (700,0) (0.0177681127559871,0.0003636880039601214) (0.01795336024339807,0.0002243819488393349) (0.0179533602433983,0.0002243819488393325) (0.01795336024339815,0.0002243819488393353) (0.01795336024339814,0.0002243819488393357) (0.01795336024339802,0.0002243819488393354)
 (701.3333333333333,0) (0.01773979786149088,0.0003588537318183894) (0.01791922837981755,0.0002239553671875488) (0.01791922837981757,0.0002239553671875497) (0.01791922837981761,0.0002239553671875488) (0.01791922837981754,0.0002239553671875493) (0.01791922837981759,0.0002239553671875493)
 (702.6666666666666,0) (0.01771386827548785,0.0003523144943659369) (0.0178852260489262,0.0002235304044414638) (0.01788522604892606,0.0002235304044414624) (0.01788522604892614,0.0002235304044414642) (0.01788522604892608,0.0002235304044414654) (0.01788522604892609,0.0002235304044414636)
 (704,0) (0.01768629460336587,0.000347122900980702) (0.01785135251474244,0.0002231070514027471) (0.01785135251474242,0.0002231070514027474) (0.01785135251474257,0.000223107051402747) (0.01785135251474241,0.0002231070514027492) (0.01785135251474261,0.0002231070514027449)
 (705.3333333333333,0) (0.01765842769725447,0.000342254117057453) (0.01781760704685088,0.0002226852989426264) (0.01781760704685086,0.0002226852989426284) (0.01781760704685068,0.0002226852989426294) (0.01781760704685068,0.0002226852989426284) (0.01781760704685084,0.0002226852989426452)
 (706.6666666666666,0) (0.0176307863697954,0.0003373147813044794) (0.01778398892034726,0.0002222651380012276) (0.01778398892034727,0.0002222651380012275) (0.01778398892034735,0.0002222651380012254) (0.01778398892034726,0.0002222651380012269) (0.01778398892034732,0.0002222651380012268)
 (708,0) (0.01760248344600322,0.0003329750085250871) (0.01775049741578916,0.0002218465595869131) (0.01775049741578905,0.0002218465595869149) (0.01775049741578902,0.000221846559586913) (0.0177504974157891,0.0002218465595869125) (0.01775049741578928,0.0002218465595869208)
 (709.3333333333333,0) (0.01757254646338813,0.0003299682450161365) (0.01771713181914283,0.0002214295547756592) (0.01771713181914281,0.0002214295547756609) (0.01771713181914292,0.0002214295547756584) (0.01771713181914296,0.0002214295547756591) (0.01771713181914276,0.0002214295547756604)
 (710.6666666666666,0) (0.01754700176076343,0.0003237409660704903) (0.01768389142173369,0.0002210141147104128) (0.01768389142173351,0.0002210141147104149) (0.01768389142173357,0.0002210141147104149) (0.01768389142173354,0.0002210141147104155) (0.01768389142173355,0.0002210141147104143)
 (712,0) (0.01751748427903635,0.0003206114494813004) (0.01765077552019489,0.0002206002306004686) (0.01765077552019482,0.0002206002306004685) (0.0176507755201948,0.0002206002306004703) (0.01765077552019479,0.000220600230600471) (0.01765077552019487,0.0002206002306004682)
 (713.3333333333333,0) (0.01748558198078157,0.0003193775981183192) (0.01761778341641872,0.0002201878937208422) (0.01761778341641876,0.0002201878937208424) (0.01761778341641877,0.0002201878937208424) (0.01761778341641871,0.0002201878937208441) (0.0176177834164188,0.0002201878937208422)
 (714.6666666666666,0) (0.01745348270010394,0.0003183869249644181) (0.01758491441750744,0.0002197770954116627) (0.01758491441750752,0.000219777095411662) (0.01758491441750761,0.0002197770954116611) (0.01758491441750759,0.0002197770954116615) (0.01758491441750757,0.0002197770954116623)
 (716,0) (0.01743239966577408,0.0003091797880034996) (0.01755216783572451,0.0002193678270775605) (0.01755216783572434,0.0002193678270775631) (0.01755216783572432,0.0002193678270775635) (0.01755216783572438,0.0002193678270775628) (0.01755216783572454,0.0002193678270775606)
 (717.3333333333333,0) (0.01739476847136819,0.0003125486653410803) (0.01751954298844612,0.0002189600801870837) (0.01751954298844604,0.0002189600801870849) (0.01751954298844604,0.0002189600801870843) (0.01751954298844615,0.0002189600801870822) (0.01751954298844612,0.0002189600801870832)
 (718.6666666666666,0) (0.01736171608703607,0.0003125572836994798) (0.01748703919811504,0.0002185538462720804) (0.01748703919811499,0.0002185538462720799) (0.01748703919811512,0.0002185538462720789) (0.01748703919811511,0.0002185538462720786) (0.01748703919811507,0.0002185538462720796)
 (720,0) (0.01730294266580843,0.0003320873567823904) (0.01745465579219271,0.0002181491169271298) (0.01745465579219263,0.0002181491169271301) (0.0174546557921927,0.0002181491169271295) (0.01745465579219278,0.0002181491169271449) (0.01745465579219267,0.0002181491169271304)
 (721.3333333333333,0) (0.01728989199870899,0.0003171677853610378) (0.01742239210311294,0.0002177458838089647) (0.01742239210311282,0.0002177458838089654) (0.01742239210311273,0.0002177458838089631) (0.01742239210311288,0.000217745883808965) (0.01742239210311282,0.0002177458838089657)
 (722.6666666666666,0) (0.01726036658418881,0.0003147899854654536) (0.01739024746823628,0.0002173441386358868) (0.01739024746823629,0.0002173441386358854) (0.01739024746823637,0.0002173441386358862) (0.01739024746823632,0.0002173441386358853) (0.0173902474682363,0.0002173441386358853)
 (724,0) (0.01721636259476154,0.000323436643675282) (0.01735822122980483,0.000216943873187201) (0.01735822122980477,0.0002169438731872033) (0.01735822122980491,0.0002169438731872014) (0.01735822122980495,0.0002169438731872007) (0.01735822122980478,0.0002169438731872019)
 (725.3333333333333,0) (0.01719933920639154,0.0003117988699989368) (0.01732631273489717,0.0002165450793026664) (0.01732631273489719,0.0002165450793026665) (0.01732631273489703,0.000216545079302667) (0.01732631273489719,0.0002165450793026659) (0.01732631273489712,0.0002165450793026658)
 (726.6666666666666,0) (0.01729452133538343,0.0002161477488819292) (0.01729452133538354,0.0002161477488819287) (0.01729452133538353,0.0002161477488819269) (0.01729452133538363,0.0002161477488819278) (0.01729452133538368,0.0002161477488819267) (0.0172945213353836,0.0002161477488819267)
 (728,0) (0.01726284638788279,0.0002157518738839772) (0.01726284638788276,0.0002157518738839763) (0.01726284638788283,0.0002157518738839751) (0.01726284638788278,0.0002157518738839773) (0.01726284638788291,0.0002157518738839759) (0.01726284638788285,0.0002157518738839751)
 (729.3333333333333,0) (0.01723128725371849,0.0002153574463266001) (0.01723128725371867,0.0002153574463266027) (0.01723128725371865,0.0002153574463266012) (0.01723128725371856,0.0002153574463266019) (0.01723128725371846,0.0002153574463265988) (0.01723128725371841,0.0002153574463265997)
 (730.6666666666666,0) (0.01719984329887602,0.0002149644582858584) (0.01719984329887598,0.000214964458285859) (0.01719984329887584,0.0002149644582858612) (0.01719984329887583,0.0002149644582858614) (0.01719984329887592,0.0002149644582858608) (0.01719984329887593,0.0002149644582858586)
 (732,0) (0.01716851389395994,0.0002145729018955382) (0.01716851389396,0.0002145729018955396) (0.01716851389396013,0.0002145729018955378) (0.01716851389395988,0.0002145729018955389) (0.0171685138939601,0.0002145729018955364) (0.01716851389395988,0.0002145729018955352)
 (733.3333333333333,0) (0.01713729841415284,0.0002141827693466359) (0.01713729841415275,0.0002141827693466386) (0.0171372984141529,0.0002141827693466352) (0.01713729841415276,0.000214182769346639) (0.01713729841415286,0.0002141827693466372) (0.01713729841415283,0.0002141827693466383)
 (734.6666666666666,0) (0.01710619623917234,0.000213794052886844) (0.01710619623917256,0.0002137940528868421) (0.01710619623917254,0.0002137940528868414) (0.01710619623917239,0.000213794052886844) (0.01710619623917257,0.0002137940528868412) (0.01710619623917263,0.0002137940528868425)
 (736,0) (0.01707520675323207,0.0002134067448200167) (0.017075206753232,0.0002134067448200176) (0.01707520675323197,0.0002134067448200185) (0.01707520675323193,0.0002134067448200192) (0.01707520675323209,0.0002134067448200176) (0.01707520675323185,0.0002134067448200216)
 (737.3333333333333,0) (0.01704432934499829,0.0002130208375056974) (0.01704432934499812,0.0002130208375056988) (0.01704432934499813,0.0002130208375056979) (0.0170443293449983,0.0002130208375056962) (0.01704432934499832,0.0002130208375056958) (0.0170443293449983,0.0002130208375056961)
 (738.6666666666666,0) (0.0170135634075523,0.000212636323358576) (0.01701356340755234,0.0002126363233585765) (0.01701356340755241,0.0002126363233585742) (0.01701356340755255,0.0002126363233585727) (0.01701356340755238,0.0002126363233585748) (0.01701356340755245,0.0002126363233585742)
 (740,0) (0.01698290833834957,0.0002122531948480203) (0.01698290833834953,0.000212253194848021) (0.01698290833834966,0.000212253194848019) (0.01698290833834958,0.0002122531948480207) (0.01698290833834956,0.00021225319484802) (0.01698290833834947,0.0002122531948480206)
 (741.3333333333333,0) (0.01695236353918001,0.0002118714444975723) (0.01695236353917991,0.0002118714444975729) (0.01695236353917982,0.0002118714444975746) (0.01695236353917988,0.0002118714444975732) (0.0169523635391798,0.0002118714444975738) (0.0169523635391799,0.0002118714444975725)
 (742.6666666666666,0) (0.01692192841612936,0.0002114910648844703) (0.01692192841612923,0.0002114910648844725) (0.01692192841612933,0.0002114910648844721) (0.01692192841612924,0.000211491064884473) (0.0169219284161292,0.0002114910648844728) (0.01692192841612943,0.0002114910648844703)
 (744,0) (0.01689160237954136,0.0002111120486391569) (0.01689160237954134,0.0002111120486391575) (0.0168916023795413,0.0002111120486391577) (0.01689160237954133,0.0002111120486391574) (0.01689160237954129,0.000211112048639158) (0.01689160237954135,0.0002111120486391573)
 (745.3333333333333,0) (0.01686138484397871,0.0002107343884448131) (0.01686138484397867,0.0002107343884448119) (0.01686138484397872,0.0002107343884448115) (0.01686138484397848,0.0002107343884448147) (0.01686138484397859,0.0002107343884448137) (0.01686138484397847,0.000210734388444815)
 (746.6666666666666,0) (0.01683127522818587,0.0002103580770368747) (0.01683127522818575,0.0002103580770368769) (0.01683127522818591,0.0002103580770368743) (0.01683127522818581,0.0002103580770368746) (0.01683127522818572,0.0002103580770368766) (0.01683127522818586,0.0002103580770368763)
 (748,0) (0.01680127295505174,0.0002099831072025853) (0.01680127295505171,0.0002099831072025853) (0.01680127295505182,0.0002099831072025844) (0.01680127295505169,0.0002099831072025873) (0.01680127295505175,0.0002099831072025869) (0.01680127295505182,0.0002099831072025838)
 (749.3333333333333,0) (0.01677137745157293,0.0002096094717805178) (0.01677137745157306,0.0002096094717805157) (0.01677137745157302,0.000209609471780518) (0.01677137745157296,0.000209609471780517) (0.01677137745157296,0.0002096094717805175) (0.01677137745157307,0.0002096094717805164)
 (750.6666666666666,0) (0.01674158814881708,0.0002092371636601265) (0.01674158814881724,0.000209237163660123) (0.01674158814881724,0.0002092371636601238) (0.01674158814881709,0.0002092371636601261) (0.01674158814881712,0.0002092371636601246) (0.01674158814881723,0.0002092371636601244)
 (752,0) (0.01671190448188657,0.0002088661757812963) (0.01671190448188661,0.0002088661757812954) (0.01671190448188657,0.0002088661757812956) (0.01671190448188667,0.0002088661757812945) (0.0167119044818867,0.000208866175781295) (0.0167119044818867,0.000208866175781294)
 (753.3333333333333,0) (0.01668232588988332,0.000208496501133895) (0.01668232588988314,0.000208496501133896) (0.01668232588988314,0.000208496501133896) (0.01668232588988325,0.0002084965011338947) (0.01668232588988315,0.0002084965011338966) (0.01668232588988315,0.0002084965011338962)
 (754.6666666666666,0) (0.01665285181587274,0.0002081281327573357) (0.01665285181587297,0.000208128132757332) (0.01665285181587279,0.0002081281327573349) (0.01665285181587287,0.0002081281327573338) (0.01665285181587284,0.000208128132757333) (0.01665285181587293,0.0002081281327573322)
 (756,0) (0.01662348170685,0.0002077610637401134) (0.01662348170685001,0.000207761063740127) (0.01662348170685023,0.0002077610637401231) (0.01662348170685006,0.0002077610637401267) (0.01662348170685006,0.0002077610637401262) (0.01662348170685018,0.0002077610637401235)
 (757.3333333333333,0) (0.01659421501370439,0.0002073952872194542) (0.01659421501370436,0.000207395287219454) (0.0165942150137044,0.0002073952872194536) (0.01659421501370429,0.0002073952872194559) (0.01659421501370419,0.0002073952872194577) (0.01659421501370422,0.0002073952872194573)
 (758.6666666666666,0) (0.01656505119118471,0.0002070307963807561) (0.01656505119118452,0.0002070307963807587) (0.01656505119118448,0.0002070307963807576) (0.01656505119118447,0.0002070307963807586) (0.01656505119118461,0.0002070307963807561) (0.01656505119118456,0.0002070307963807578)
 (760,0) (0.0165359896978668,0.00020666758445728) (0.01653598969786687,0.0002066675844572807) (0.01653598969786666,0.0002066675844572828) (0.01653598969786681,0.0002066675844572805) (0.01653598969786661,0.0002066675844572839) (0.01653598969786681,0.0002066675844572816)
 (761.3333333333333,0) (0.01650702999611924,0.0002063056447296901) (0.01650702999611923,0.0002063056447296914) (0.01650702999611927,0.0002063056447296913) (0.01650702999611903,0.0002063056447296869) (0.01650702999611908,0.0002063056447296865) (0.01650702999611908,0.0002063056447296857)
 (762.6666666666666,0) (0.01647817155206997,0.0002059449705256129) (0.01647817155206991,0.0002059449705256133) (0.01647817155207004,0.000205944970525612) (0.01647817155207014,0.0002059449705256105) (0.01647817155207011,0.0002059449705256113) (0.01647817155207006,0.0002059449705256119)
 (764,0) (0.01644941383557431,0.0002055855552192845) (0.01644941383557427,0.0002055855552192858) (0.01644941383557422,0.0002055855552192853) (0.01644941383557415,0.0002055855552192856) (0.01644941383557425,0.0002055855552192851) (0.01644941383557414,0.0002055855552192867)
 (765.3333333333333,0) (0.01642075632018119,0.0002052273922310994) (0.01642075632018125,0.0002052273922310995) (0.01642075632018128,0.0002052273922310979) (0.01642075632018115,0.0002052273922310997) (0.01642075632018114,0.0002052273922310992) (0.01642075632018114,0.0002052273922311006)
 (766.6666666666666,0) (0.01639219848310278,0.0002048704750272167) (0.01639219848310256,0.0002048704750272196) (0.01639219848310274,0.0002048704750272167) (0.01639219848310272,0.0002048704750272187) (0.01639219848310253,0.0002048704750272206) (0.01639219848310278,0.0002048704750272181)
 (768,0) (0.01636373980518065,0.0002045147971191846) (0.01636373980518057,0.0002045147971191847) (0.01636373980518072,0.000204514797119184) (0.0163637398051807,0.0002045147971191844) (0.01636373980518073,0.0002045147971191841) (0.01636373980518056,0.0002045147971191867)
 (769.3333333333333,0) (0.01633537977085621,0.0002041603520635203) (0.01633537977085613,0.0002041603520635202) (0.01633537977085619,0.0002041603520635207) (0.01633537977085626,0.0002041603520635189) (0.01633537977085616,0.0002041603520635197) (0.01633537977085621,0.0002041603520635189)
 (770.6666666666666,0) (0.01630711786813852,0.0002038071334613327) (0.01630711786813835,0.0002038071334613342) (0.01630711786813851,0.0002038071334613335) (0.01630711786813852,0.0002038071334613326) (0.01630711786813848,0.0002038071334613343) (0.01630711786813838,0.0002038071334613338)
 (772,0) (0.01627895358857353,0.0002034551349579454) (0.01627895358857333,0.0002034551349579471) (0.01627895358857357,0.0002034551349579439) (0.01627895358857348,0.000203455134957946) (0.01627895358857341,0.0002034551349579459) (0.01627895358857353,0.0002034551349579459)
 (773.3333333333333,0) (0.01625088642721396,0.0002031043502424998) (0.01625088642721396,0.0002031043502425004) (0.01625088642721382,0.0002031043502425008) (0.01625088642721392,0.0002031043502425007) (0.01625088642721375,0.0002031043502425014) (0.01625088642721376,0.0002031043502425022)
 (774.6666666666666,0) (0.01622291588258877,0.0002027547730475901) (0.01622291588258874,0.0002027547730475908) (0.01622291588258884,0.0002027547730475892) (0.01622291588258869,0.0002027547730475912) (0.01622291588258875,0.0002027547730475919) (0.01622291588258873,0.000202754773047591)
 (776,0) (0.01619504145667349,0.0002024063971488865) (0.01619504145667354,0.0002024063971488856) (0.01619504145667366,0.000202406397148883) (0.01619504145667361,0.0002024063971488843) (0.01619504145667356,0.0002024063971488841) (0.01619504145667364,0.000202406397148883)
 (777.3333333333333,0) (0.01616726265486108,0.0002020592163647529) (0.01616726265486114,0.0002020592163647529) (0.01616726265486108,0.0002020592163647521) (0.01616726265486117,0.0002020592163647529) (0.01616726265486119,0.0002020592163647522) (0.01616726265486121,0.0002020592163647515)
 (778.6666666666666,0) (0.01613957898593143,0.0002017132245559097) (0.01613957898593169,0.0002017132245559065) (0.01613957898593168,0.0002017132245559081) (0.01613957898593146,0.000201713224555911) (0.0161395789859316,0.0002017132245559089) (0.01613957898593145,0.0002017132245559101)
 (780,0) (0.01611198996202402,0.0002013684156250435) (0.01611198996202397,0.0002013684156250401) (0.01611198996202404,0.0002013684156250441) (0.0161119899620239,0.0002013684156250444) (0.01611198996202392,0.0002013684156250387) (0.01611198996202402,0.0002013684156250442)
 (781.3333333333333,0) (0.01608449509860752,0.0002010247835164697) (0.01608449509860758,0.0002010247835164686) (0.01608449509860745,0.0002010247835164712) (0.01608449509860759,0.0002010247835164678) (0.01608449509860761,0.0002010247835164681) (0.0160844950986077,0.0002010247835164675)
 (782.6666666666666,0) (0.01605709391445326,0.0002006823222157582) (0.01605709391445313,0.0002006823222157601) (0.0160570939144531,0.000200682322215761) (0.0160570939144533,0.0002006823222157579) (0.01605709391445312,0.000200682322215761) (0.01605709391445327,0.000200682322215759)
 (784,0) (0.01602978593160558,0.0002003410257494043) (0.01602978593160557,0.0002003410257494044) (0.01602978593160544,0.000200341025749407) (0.01602978593160545,0.0002003410257494071) (0.01602978593160539,0.000200341025749407) (0.01602978593160539,0.0002003410257494069)
 (785.3333333333333,0) (0.0160025706753548,0.0002000008881844677) (0.01600257067535479,0.0002000008881844589) (0.01600257067535484,0.0002000008881844667) (0.01600257067535489,0.0002000008881844672) (0.01600257067535484,0.0002000008881844579) (0.01600257067535488,0.0002000008881844656)
 (786.6666666666666,0) (0.01597544767421025,0.0001996619036282212) (0.01597544767421029,0.0001996619036282204) (0.01597544767421024,0.0001996619036282218) (0.0159754476742102,0.0001996619036282207) (0.01597544767421018,0.000199661903628222) (0.01597544767421027,0.000199661903628222)
 (788,0) (0.01594841645987158,0.0001993240662278333) (0.01594841645987137,0.0001993240662278357) (0.01594841645987142,0.0001993240662278366) (0.01594841645987138,0.0001993240662278358) (0.01594841645987142,0.0001993240662278348) (0.01594841645987147,0.000199324066227835)
 (789.3333333333333,0) (0.01592147656720274,0.0001989873701700184) (0.01592147656720281,0.0001989873701700184) (0.01592147656720269,0.0001989873701700181) (0.01592147656720275,0.0001989873701700185) (0.01592147656720272,0.0001989873701700175) (0.01592147656720278,0.0001989873701700167)
 (790.6666666666666,0) (0.01589462753420581,0.0001986518096806919) (0.01589462753420575,0.000198651809680694) (0.01589462753420585,0.0001986518096806928) (0.01589462753420589,0.0001986518096806919) (0.01589462753420567,0.0001986518096806936) (0.01589462753420584,0.0001986518096806925)
 (792,0) (0.0158678689019933,0.0001983173790246651) (0.01586786890199332,0.0001983173790246639) (0.01586786890199338,0.0001983173790246638) (0.01586786890199336,0.0001983173790246633) (0.01586786890199319,0.0001983173790246655) (0.0158678689019933,0.0001983173790246657)
 (793.3333333333333,0) (0.01584120021476318,0.0001979840725052939) (0.0158412002147631,0.000197984072505296) (0.01584120021476315,0.0001979840725052944) (0.01584120021476306,0.0001979840725052965) (0.01584120021476311,0.0001979840725052955) (0.01584120021476304,0.0001979840725052958)
 (794.6666666666666,0) (0.01581462101977197,0.0001976518844641775) (0.01581462101977182,0.0001976518844641804) (0.01581462101977191,0.0001976518844641778) (0.01581462101977179,0.0001976518844641793) (0.01581462101977178,0.0001976518844641794) (0.01581462101977193,0.000197651884464179)
 (796,0) (0.01578813086730982,0.0001973208092808236) (0.01578813086731004,0.0001973208092808209) (0.01578813086730997,0.0001973208092808209) (0.01578813086731004,0.0001973208092808204) (0.01578813086730993,0.0001973208092808229) (0.01578813086730993,0.0001973208092808224)
 (797.3333333333333,0) (0.01576172931067564,0.0001969908413723262) (0.01576172931067574,0.0001969908413723251) (0.01576172931067575,0.000196990841372324) (0.01576172931067572,0.0001969908413723255) (0.01576172931067565,0.0001969908413723255) (0.01576172931067571,0.0001969908413723242)
 (798.6666666666666,0) (0.0157354159061504,0.0001966619751930718) (0.01573541590615035,0.0001966619751930715) (0.01573541590615034,0.0001966619751930727) (0.01573541590615036,0.0001966619751930717) (0.01573541590615041,0.0001966619751930716) (0.01573541590615019,0.0001966619751930751)
 (800,0) (0.0157091902129734,0.0001963342052344173) (0.01570919021297345,0.000196334205234418) (0.01570919021297335,0.0001963342052344186) (0.01570919021297347,0.0001963342052344163) (0.01570919021297345,0.0001963342052344177) (0.01570919021297326,0.0001963342052344188)


